Order_ID,Customer_ID,Customer_Name,Email,Phone,Movie_Title,Theatre,City,Show_Date,Show_Time,Booking_Date,Seat_Type,Quantity,Price,Discount,Total_Amount,Payment_Mode,Payment_Status,Booking_Channel,Seat_Numbers,Feedback_Score,Remarks,Sales_Agent,Is_Refunded,Booking_ID,Screen,Ticket_Type,Promo_Code,Loyalty_Points
ORD106672,CUST79553,Amit Sharma,amit421@example.com,12345,Midnight Sonata,Grand Theatre,Chennai,2024-07-25,9:00,2024-07-09,Premium,4.0,523.44,10.0,1894.4,Cahs,Failed,Online,"C20,B4,C18,B28",,Late arrival,Agent A,true,BKG19582,Screen 2,,FREESNACK,100.0
ORD104197,CUST84848,,user570@example.com,98765 43210,The Silent Echo,Regal Cinema,Bengaluru,2025-03-07,9:00,2025-02-14,VIP,2.0,913.25,5.0,1745.17,Cash,Pending,Third-Party,"B6,C10",-1.0,Late arrival,Agent C,False,BKG27589,,,NEW50,
ORD100397,CUST37924,Amit Sharma,amit502@example.com,12345,House of Tricks,Regal Cinema,Hyderabad,2022-04-28,21:00,2022-04-11,VIP,3.0,543.06,0.0,1639.19,UPI,Failed,,"A20,A12,C2",6.0,Late arrival,Agent B,True,BKG26522,Screen 2,,save10,10.0
ORD101206,CUST90880,Priya Singh,priya299@example.com,98765 43210,Love & Pixels,Inox Mall,Ahmedabad,2019-07-06,11:15,2019-07-03,premium ,4.0,1011.98,0.0,4047.93,Cash,Failed,third party,"A29,A4,C25,B16",,Cancelled,Agent A,True,BKG23788,Screen 1,,save10,10.0
ORD101961,CUST65790,John Doe,john958@example.com,+917613320164,Space Riders,,Bengaluru,2021-11-12,9:00,2021-11-11,Reguler,2.0,938.98,50.0,918.98,Card,Pending,Third-Party,"A21,A6",3.0,,,,BKG97946,,Family,save10,200.0
ORD107931,CUST33032,John Doe,john20@example.com,,The Silent Echo,Inox Mall,,2021-03-28,15:00,2021-03-13,VIP,3.0,149.44,50.0,224.17,Cash,Pending,third party,"A12,B13,A26",6.0,Late arrival,Agent B,True,BKG45109,Screen 1,Family,NEW50,100.0
ORD103265,CUST17106,,user437@example.com,12345,The Last Frontier,Regal Cinema,,2020-11-18,19:00,2020-10-29,Premium,1.0,1097.59,0.0,1107.59,Cahs,,third party,A14,5.0,Late arrival,Agent A,False,BKG19744,Screen 1,Combo,save10,
ORD109454,CUST42877,Amit Sharma,amit92@example.com,,The Silent Echo,Regal Cinema,,2019-11-12,16:15,2019-10-13,,-1.0,914.73,0.0,,card,Failed,,,1.0,,,False,BKG69916,Screen 1,Single,,10.0
ORD108556,CUST71127,,user668@example.com,,Midnight Sonata,Grand Theatre,,2025-04-30,13:00,2025-04-08,VIP,1.0,546.32,0.0,546.32,Cahs,Pending,Box Office,C24,4.0,VIP guest,,False,BKG95871,,Family,FREESNACK,
ORD100589,CUST20089,,user902@example.com,98765 43210,Space Riders,,Ahmedabad,2022-03-15,21:45,2022-02-22,Balcony,0.0,547.66,-5.0,,,,Box Office,,4.0,VIP guest,Agent B,False,BKG35117,,Combo,NEW50,50.0
ORD103289,CUST82959,,user374@example.com,12345,Midnight Sonata,Regal Cinema,Delhi,2019-08-28,12:45,2019-08-19,Regular,4.0,885.7,25.0,2667.11,Online,Paid,Box Office,"A2,B7,A4,B10",1.0,,,true,BKG60573,Screen 3,Single,,100.0
ORD109484,CUST53881,John Doe,john592@example.com,98765 43210,Broken Strings,,,2024-07-17,18:45,2024-06-20,VIP,2.0,1086.24,15.0,1846.61,card,Paid,third party,"A26,A11",,Late arrival,Agent C,False,BKG16996,Screen 3,Family,,50.0
ORD109419,CUST41237,John Doe,john30@example.com,,The Silent Echo,Regal Cinema,Mumbai,2023-04-29,13:15,2023-04-17,VIP,,511.42,15.0,,Online,Paid,,,-1.0,Cancelled,,False,BKG58358,Screen 1,,FREESNACK,50.0
ORD100619,CUST22260,Priya Singh,priya821@example.com,,Broken Strings,PVR Phoenix,,2019-08-17,14:45,2019-07-31,,4.0,977.14,-5.0,4103.99,Online,Pending,,"B30,A3,C17,B12",,,Agent C,true,BKG43388,Screen 3,Single,save10,50.0
ORD100830,CUST19279,Amit Sharma,amit798@example.com,+919740049775,Ocean's Whisper,Cinepolis Plaza,Bengaluru,2023-10-19,15:30,2023-10-14,,0.0,1085.05,50.0,3968.7,Cash,,Box Office,,5.0,VIP guest,Agent C,False,BKG42624,,Family,save10,10.0
ORD101936,CUST33541,John Doe,john424@example.com,98765 43210,Midnight Sonata,Cinepolis Plaza,Hyderabad,2023-09-25,22:30,2023-09-22,Reguler,2.0,156.63,15.0,266.27,card,Failed,online,"B2,B19",6.0,Cancelled,,,BKG66720,Screen 1,Combo,,100.0
ORD104173,CUST68621,Amit Sharma,amit110@example.com,12345,Midnight Sonata,Grand Theatre,Kolkata,2022-07-03,17:30,2022-06-16,,,130.86,,,Card,Pending,online,,3.0,Late arrival,Agent A,true,BKG42058,Screen 2,Combo,FREESNACK,200.0
ORD101755,CUST27339,Amit Sharma,,,Broken Strings,PVR Phoenix,Mumbai,2021-04-19,19:00,2021-03-29,premium ,3.0,1248.08,,3744.23,card,Failed,third party,"B20,B20,A11",5.0,Late arrival,Agent C,False,BKG44307,Screen 3,Family,FREESNACK,200.0
ORD109510,CUST5938,Priya Singh,priya675@example.com,+916579062407,House of Tricks,,Pune,2019-10-07,17:45,2019-09-27,Regular,2.0,1275.19,5.0,2432.86,Card,Failed,Online,"C5,B15",4.0,,Agent C,True,BKG98134,Screen 1,Family,,10.0
ORD104894,CUST24923,,user194@example.com,12345,Love & Pixels,Inox Mall,Delhi,2019-12-07,23:15,2019-11-23,,3.0,524.42,,1553.27,Cahs,Paid,online,"C14,C15,B7",,Cancelled,Agent C,,BKG20218,Screen 3,Family,FREESNACK,10.0
ORD109157,CUST67093,Ravi Kumar,ravi858@example.com,,Space Riders,PVR Phoenix,Bengaluru,2020-01-11,21:15,2019-12-24,premium ,,1279.04,15.0,,,Pending,Box Office,,,,Agent C,False,BKG95166,Screen 3,Single,,200.0
ORD102900,CUST81331,,user927@example.com,98765 43210,The Silent Echo,PVR Phoenix,Bengaluru,2023-10-05,21:30,2023-10-01,,4.0,565.41,0.0,2271.64,card,,Box Office,"A24,C30,C15,C15",-1.0,,Agent A,True,BKG82141,Screen 1,Combo,NEW50,10.0
ORD104732,CUST10086,,user762@example.com,98765 43210,The Silent Echo,Regal Cinema,Delhi,2019-10-13,19:45,2019-10-17,VIP,1.0,353.72,50.0,176.86,Cash,Paid,Online,A30,2.0,Cancelled,Agent B,True,BKG28074,Screen 2,,NEW50,10.0
ORD105802,CUST55378,,,,Broken Strings,Inox Mall,Hyderabad,2020-10-13,12:30,2020-09-18,Reguler,3.0,722.19,15.0,1821.58,Cash,Pending,Box Office,"B8,A9,B8",6.0,VIP guest,,True,BKG99139,Screen 1,Single,save10,100.0
ORD101572,CUST33690,,user571@example.com,,The Silent Echo,Cinepolis Plaza,Mumbai,2020-07-03,12:30,2020-06-03,,1.0,1485.63,50.0,742.81,Cash,,Third-Party,C29,1.0,Late arrival,Agent B,False,BKG94524,,Family,FREESNACK,100.0
ORD100954,CUST31166,John Doe,,+919933565222,Ocean's Whisper,PVR Phoenix,Bengaluru,2021-10-15,22:15,2021-10-05,Regular,4.0,314.73,5.0,1205.98,UPI,Failed,third party,"B2,C9,C23,A9",3.0,Late arrival,Agent C,,BKG19333,Screen 1,Combo,,10.0
ORD101106,CUST40469,Amit Sharma,amit934@example.com,,Space Riders,,Ahmedabad,2023-06-16,14:15,2023-05-22,VIP,0.0,835.86,5.0,,Cash,Failed,Online,,-1.0,,Agent A,,BKG57780,Screen 3,Combo,,10.0
ORD109062,CUST14867,,user222@example.com,+917481863966,House of Tricks,PVR Phoenix,Kolkata,2019-08-30,10:30,2019-08-18,,,421.32,-5.0,,card,Paid,Box Office,,3.0,Late arrival,Agent B,False,BKG35350,Screen 2,,,0.0
ORD106304,CUST31333,,user337@example.com,,Broken Strings,Grand Theatre,,2021-01-24,12:00,2021-01-01,Reguler,-1.0,887.23,25.0,,Card,,Third-Party,,4.0,,Agent C,true,BKG71627,Screen 2,,,0.0
ORD101185,CUST9129,John Doe,john551@example.com,98765 43210,Hidden Truths,Grand Theatre,,2024-06-20,11:45,2024-06-09,VIP,2.0,393.23,0.0,796.45,Card,Failed,,"A14,C6",-1.0,Late arrival,,,BKG59794,,Combo,,50.0
ORD102296,CUST54815,John Doe,john672@example.com,98765 43210,Hidden Truths,Inox Mall,Pune,2020-09-29,11:15,2020-09-05,Reguler,2.0,809.06,25.0,1223.59,card,Failed,Third-Party,"C22,B14",,,Agent B,True,BKG78551,Screen 3,Single,save10,0.0
ORD100804,CUST33747,Priya Singh,priya899@example.com,,Broken Strings,Grand Theatre,Bengaluru,2022-05-04,10:30,2022-04-19,Balcony,4.0,1007.09,,4028.37,Cahs,Pending,Third-Party,"B7,C10,B18,B17",6.0,Late arrival,Agent A,False,BKG61550,Screen 2,Family,save10,100.0
ORD106973,CUST58586,Ravi Kumar,ravi860@example.com,12345,Broken Strings,,,2019-05-28,16:45,2019-05-15,Premium,,830.73,0.0,,Cahs,Failed,Box Office,,-1.0,,Agent A,true,BKG52392,Screen 2,Family,NEW50,10.0
ORD107742,CUST77560,Priya Singh,priya22@example.com,,Ocean's Whisper,PVR Phoenix,Mumbai,2022-11-25,15:00,2022-11-25,Balcony,1.0,607.48,10.0,546.74,Online,Pending,online,C21,2.0,,Agent B,,BKG45876,Screen 3,,,10.0
ORD108587,CUST99245,,user855@example.com,,Love & Pixels,Regal Cinema,Kolkata,2024-03-19,12:30,2024-03-05,Regular,-1.0,200.43,,,UPI,,third party,,5.0,Cancelled,Agent C,False,BKG61398,Screen 1,Family,save10,
ORD100459,CUST65779,,user503example.com,98765 43210,The Silent Echo,,Kolkata,2023-10-24,18:00,2023-10-05,VIP,3.0,487.77,50.0,711.66,,Pending,Third-Party,"C16,A1,B12",6.0,Late arrival,Agent B,,BKG50964,,Family,,100.0
ORD102598,CUST86114,Amit Sharma,amit251example.com,+917172707624,Hidden Truths,Inox Mall,Hyderabad,2019-05-09,17:00,2019-04-28,Premium,2.0,776.36,50.0,786.36,UPI,Paid,Third-Party,"A18,A25",4.0,VIP guest,Agent B,true,BKG24727,Screen 3,Single,,50.0
ORD102811,CUST1687,Amit Sharma,amit404@example.com,12345,Space Riders,,Kolkata,2020-01-24,19:30,2020-01-23,VIP,2.0,954.67,15.0,1602.95,Cash,Failed,online,"A24,A19",2.0,Cancelled,Agent C,True,BKG88493,Screen 1,,,
ORD104079,CUST66118,,user700@example.com,12345,Hidden Truths,Grand Theatre,Ahmedabad,2021-02-10,13:45,2021-02-03,Reguler,2.0,954.52,-5.0,2004.5,Cash,,Box Office,"B30,C27",4.0,,Agent C,,BKG40207,Screen 1,,save10,50.0
ORD103187,CUST29808,,user93@example.com,+918942196621,The Last Frontier,Regal Cinema,,2020-08-08,21:15,2020-07-26,premium ,-1.0,968.08,5.0,,Cahs,Paid,,,-1.0,,Agent C,true,BKG91669,Screen 2,Combo,NEW50,10.0
ORD105894,CUST95566,Sangeetha K,sangeetha614@example.com,98765 43210,Broken Strings,Regal Cinema,Hyderabad,2022-08-01,15:00,2022-07-18,Regular,1.0,1287.43,5.0,1233.06,Online,Paid,online,B12,5.0,,,,BKG67495,Screen 2,Family,FREESNACK,
ORD104165,CUST38099,Sangeetha K,sangeetha739@example.com,12345,Broken Strings,Cinepolis Plaza,Chennai,2019-05-05,13:00,2019-04-06,VIP,1.0,381.17,25.0,295.87,Cahs,,Online,A1,1.0,,,True,BKG41568,Screen 3,Single,,0.0
ORD104598,CUST89884,Amit Sharma,amit717@example.com,98765 43210,Broken Strings,Cinepolis Plaza,Delhi,2025-02-23,16:15,2025-01-30,Regular,4.0,479.19,10.0,1725.1,Cash,Paid,third party,"A24,C27,A15,A17",5.0,Late arrival,Agent C,true,BKG35576,Screen 1,Combo,NEW50,200.0
ORD102776,CUST8747,John Doe,john343@example.com,98765 43210,Final Alarm,Inox Mall,Chennai,2023-05-11,9:15,2023-05-01,Premium,2.0,488.2,5.0,907.59,card,,Box Office,"C22,B23",-1.0,,Agent B,true,BKG81890,Screen 2,Combo,FREESNACK,
ORD109750,CUST50051,Amit Sharma,,,Final Alarm,Grand Theatre,Delhi,2019-11-03,21:30,2019-10-17,premium ,1.0,1004.67,25.0,733.5,Cahs,Paid,Online,B25,6.0,Late arrival,Agent A,True,BKG78546,Screen 1,Family,NEW50,200.0
ORD101987,CUST63089,,user409@example.com,12345,The Last Frontier,Inox Mall,Hyderabad,2021-04-16,20:00,2021-04-15,premium ,,176.57,5.0,,Cash,,Box Office,,5.0,,,true,BKG74276,Screen 3,Family,NEW50,0.0
ORD107032,CUST49429,Ravi Kumar,ravi804@example.com,12345,Midnight Sonata,Regal Cinema,,2025-07-16,19:15,2025-06-28,Reguler,1.0,1462.08,5.0,1368.98,Cahs,,Box Office,A27,4.0,Cancelled,Agent B,true,BKG73873,Screen 1,Combo,NEW50,0.0
ORD108496,CUST96480,John Doe,john889@example.com,,The Silent Echo,,Ahmedabad,2024-05-15,9:00,2024-04-18,Premium,3.0,1383.24,-5.0,4337.2,Cahs,Paid,,"B21,A30,C22",6.0,,,,BKG42817,,,,200.0
ORD102441,CUST96886,,user516@example.com,+916597979349,Final Alarm,,,2024-01-13,21:00,2024-01-10,Premium,-1.0,1313.55,25.0,,Card,,third party,,6.0,,Agent B,False,BKG44288,Screen 1,Family,save10,100.0
ORD107267,CUST71280,Sangeetha K,sangeetha243@example.com,98765 43210,Ocean's Whisper,Grand Theatre,,2023-11-18,19:30,2023-10-27,Regular,3.0,489.47,0.0,1468.41,Online,Failed,Online,"A3,A21,A29",4.0,Cancelled,Agent C,,BKG92273,Screen 3,Combo,,50.0
ORD100956,CUST57654,,user982@example.com,98765 43210,House of Tricks,Regal Cinema,Chennai,2019-03-13,22:45,2019-03-10,Premium,0.0,106.26,50.0,,Cahs,,Box Office,,,Late arrival,Agent A,True,BKG19588,Screen 3,Single,,0.0
ORD103369,CUST96986,Amit Sharma,,98765 43210,Midnight Sonata,,Ahmedabad,2019-07-14,11:45,2019-06-14,Balcony,1.0,145.41,5.0,148.14,Online,Pending,online,B6,2.0,Late arrival,,,BKG30978,Screen 3,Combo,,0.0
ORD109506,CUST78624,Sangeetha K,sangeetha395@example.com,+919809694978,Ocean's Whisper,,Hyderabad,2024-10-21,23:00,2024-10-06,Regular,-1.0,-50.0,10.0,,Cash,Pending,,,,,Agent B,False,BKG81111,Screen 2,Single,save10,0.0
ORD106483,CUST14635,Amit Sharma,amit238@example.com,98765 43210,House of Tricks,Cinepolis Plaza,Kolkata,2022-08-07,22:00,2022-07-31,Premium,0.0,1103.05,,,,Paid,,,,,Agent A,False,BKG63241,Screen 2,Family,save10,50.0
ORD102646,CUST75355,Amit Sharma,amit557@example.com,12345,Midnight Sonata,Regal Cinema,Delhi,2019-08-22,15:45,2019-08-22,premium ,0.0,524.73,,,Card,Pending,Third-Party,,2.0,Late arrival,,True,BKG41803,Screen 2,,,200.0
ORD100685,CUST93704,,user606@example.com,+917168709536,Hidden Truths,Inox Mall,Bengaluru,2022-01-13,14:15,2021-12-18,Regular,1.0,676.05,-5.0,689.86,card,Failed,Online,C30,3.0,Late arrival,Agent C,true,BKG13691,,Combo,save10,10.0
ORD108638,CUST7266,Sangeetha K,sangeetha381@example.com,12345,The Silent Echo,,Pune,2024-08-21,18:00,2024-08-20,Reguler,3.0,437.77,10.0,1191.98,,Paid,Third-Party,"B25,A15,A9",6.0,,Agent B,True,BKG82056,,Family,save10,200.0
ORD101515,CUST14976,,user106@example.com,+918485498525,The Last Frontier,,Delhi,2022-04-14,19:45,2022-03-18,Balcony,-1.0,556.42,5.0,,,Pending,Third-Party,,5.0,VIP guest,Agent A,True,BKG72236,Screen 1,Combo,save10,50.0
ORD109625,CUST5128,Priya Singh,priya339@example.com,+917773089494,Broken Strings,Inox Mall,Ahmedabad,2024-08-10,15:15,2024-07-21,premium ,,814.56,0.0,,Online,Failed,online,,2.0,Cancelled,Agent C,False,BKG91520,Screen 2,Family,,
ORD108972,CUST75163,Ravi Kumar,ravi506@example.com,12345,Broken Strings,Inox Mall,,2020-02-07,19:00,2020-02-02,Balcony,2.0,633.5,0.0,1247.0,,,third party,"B3,B11",2.0,Cancelled,Agent B,,BKG24587,Screen 2,Family,NEW50,
ORD104302,CUST35852,,user624@example.com,,House of Tricks,PVR Phoenix,Delhi,2022-05-15,12:45,2022-04-21,Regular,3.0,411.5,15.0,1049.32,Online,Failed,Third-Party,"A10,C5,A23",-1.0,,,true,BKG51813,Screen 3,Single,NEW50,100.0
ORD101380,CUST8008,Sangeetha K,sangeetha22@example.com,98765 43210,House of Tricks,,Mumbai,2020-08-02,12:45,2020-07-24,,4.0,1116.37,10.0,4028.93,card,Failed,Online,"C1,A23,B22,C21",,,Agent A,True,BKG32877,Screen 3,,,
ORD109697,CUST45844,Ravi Kumar,ravi387@example.com,98765 43210,The Silent Echo,Cinepolis Plaza,Mumbai,2020-10-20,17:45,2020-10-11,premium ,2.0,229.48,5.0,436.0,,Failed,Box Office,"A8,B2",3.0,,Agent C,False,BKG70766,Screen 1,,NEW50,50.0
ORD106337,CUST50440,,user984@example.com,,The Silent Echo,,Hyderabad,2025-03-26,17:30,2025-02-24,Balcony,4.0,1190.38,10.0,4285.37,Card,Failed,third party,"C18,C1,B30,B28",4.0,VIP guest,Agent B,,BKG33597,Screen 2,Single,FREESNACK,200.0
ORD106246,CUST7870,Amit Sharma,amit396@example.com,+919459149982,The Last Frontier,Cinepolis Plaza,Pune,2019-03-30,20:45,2019-02-28,Reguler,1.0,609.1,15.0,517.74,Online,Pending,Online,C14,4.0,Cancelled,Agent A,,BKG57284,Screen 3,Single,FREESNACK,10.0
ORD101546,CUST54497,Sangeetha K,sangeetha661@example.com,12345,The Last Frontier,,Hyderabad,2025-05-17,15:30,2025-05-02,Premium,4.0,1089.12,25.0,3267.37,,Failed,Third-Party,"A23,A1,B11,B28",4.0,Late arrival,,True,BKG38921,Screen 3,Single,FREESNACK,50.0
ORD101332,CUST31348,,user777@example.com,+918130458020,Ocean's Whisper,PVR Phoenix,Kolkata,2020-12-07,15:00,2020-11-29,,3.0,136.82,5.0,399.94,UPI,Paid,Third-Party,"B25,A12,A14",5.0,VIP guest,Agent C,true,BKG28800,,Family,,10.0
ORD107967,CUST93825,Priya Singh,priya682@example.com,98765 43210,Midnight Sonata,,Bengaluru,2025-06-21,19:00,2025-06-04,Balcony,2.0,846.6,-5.0,1777.85,Card,Pending,Online,"B9,A12",6.0,Late arrival,Agent C,,BKG74367,Screen 3,Single,,200.0
ORD102784,CUST96450,Sangeetha K,sangeetha206@example.com,12345,Ocean's Whisper,Regal Cinema,Hyderabad,2023-07-08,18:45,2023-06-27,Premium,1.0,1163.59,50.0,561.79,,Pending,Box Office,B21,,,Agent C,,BKG52092,,,NEW50,
ORD104301,CUST98870,Priya Singh,priya976@example.com,98765 43210,Broken Strings,Grand Theatre,Pune,2024-07-11,9:15,2024-07-07,premium ,3.0,495.26,5.0,1411.49,,Pending,online,"B1,B3,B20",5.0,Cancelled,Agent A,true,BKG97861,,,,0.0
ORD107841,CUST98423,Ravi Kumar,ravi876@example.com,98765 43210,Space Riders,Cinepolis Plaza,Chennai,2022-02-02,17:15,2022-02-02,Premium,-1.0,1021.08,25.0,,Card,,Third-Party,,,Cancelled,Agent C,False,BKG30219,,,NEW50,100.0
ORD106365,CUST80879,John Doe,john703@example.com,98765 43210,House of Tricks,Inox Mall,Bengaluru,2019-06-13,13:00,2019-05-18,Premium,2.0,160.67,50.0,140.67,Cahs,Paid,third party,"A17,C15",1.0,Late arrival,,True,BKG36000,,,save10,100.0
ORD109518,CUST24782,Priya Singh,priya116@example.com,+917529914903,Ocean's Whisper,,Mumbai,2025-09-17,21:30,2025-09-04,Regular,1.0,1123.3,10.0,990.97,Card,Failed,Online,C23,3.0,Late arrival,Agent C,False,BKG11694,Screen 2,,,200.0
ORD104445,CUST64942,Ravi Kumar,ravi655@example.com,98765 43210,The Last Frontier,,Ahmedabad,2023-08-24,19:15,2023-07-27,Regular,2.0,1366.62,-5.0,2879.91,Card,,Third-Party,"C18,C20",,VIP guest,Agent B,True,BKG62039,,Single,NEW50,10.0
ORD109867,CUST21466,,,,Broken Strings,,Hyderabad,2021-07-22,21:30,2021-07-19,VIP,4.0,463.13,,1852.51,Card,Failed,Box Office,"B15,A10,A26,C25",4.0,Late arrival,Agent B,True,BKG39857,Screen 3,,FREESNACK,200.0
ORD103081,CUST20191,,user579@example.com,12345,The Silent Echo,Grand Theatre,Ahmedabad,2021-09-20,11:45,2021-09-03,Regular,4.0,242.06,-5.0,1026.66,,Paid,Box Office,"B17,A20,C4,A2",6.0,,Agent C,,BKG77729,Screen 2,Combo,save10,200.0
ORD104326,CUST7710,,user344@example.com,+917349668954,Love & Pixels,,Hyderabad,2020-06-29,17:15,2020-06-22,Balcony,-1.0,687.07,0.0,,card,Paid,online,,3.0,,Agent C,True,BKG99503,Screen 1,Single,save10,10.0
ORD106785,CUST41928,John Doe,john599@example.com,,,Inox Mall,Bengaluru,2021-09-13,20:30,2021-09-03,VIP,,412.15,5.0,2466.06,Cahs,,Third-Party,,6.0,,Agent C,True,BKG31288,Screen 3,,,
ORD102692,CUST35713,Ravi Kumar,ravi651@example.com,12345,Space Riders,Cinepolis Plaza,Delhi,2022-01-06,21:30,2021-12-10,Regular,,789.48,25.0,,UPI,Failed,Third-Party,,-1.0,Late arrival,Agent B,True,BKG65824,Screen 1,Combo,save10,100.0
ORD105334,CUST79116,Ravi Kumar,ravi366@example.com,+916235173267,The Silent Echo,Cinepolis Plaza,Ahmedabad,2021-09-23,22:30,2021-08-24,Reguler,2.0,1227.94,-5.0,2558.68,Online,Failed,,"A12,B28",6.0,,,true,BKG95658,Screen 1,Combo,NEW50,0.0
ORD105977,CUST68694,Priya Singh,priya563@example.com,+916729607099,Hidden Truths,PVR Phoenix,Kolkata,2024-08-07,11:45,2024-07-13,premium ,4.0,1063.08,10.0,3827.1,,Paid,,"A25,B28,C26,A6",2.0,Cancelled,,,BKG80763,,Single,FREESNACK,10.0
ORD109847,CUST86441,Sangeetha K,sangeetha440@example.com,98765 43210,The Silent Echo,Cinepolis Plaza,Delhi,2019-04-30,20:00,2019-04-03,Reguler,0.0,662.33,50.0,2688.73,UPI,Pending,Third-Party,,5.0,,Agent C,,BKG35590,Screen 1,Combo,save10,200.0
ORD104462,CUST37098,John Doe,john791@example.com,12345,Ocean's Whisper,Grand Theatre,Mumbai,2021-07-31,16:15,2021-07-28,Reguler,0.0,-50.0,0.0,,Cash,Failed,online,,-1.0,Cancelled,Agent B,true,BKG88513,Screen 1,Family,save10,10.0
ORD107068,CUST20256,,user956@example.com,,Final Alarm,,Ahmedabad,2022-07-17,23:45,2022-06-21,VIP,0.0,589.36,50.0,,,Paid,third party,,6.0,Cancelled,Agent B,true,BKG71613,Screen 2,Combo,FREESNACK,200.0
ORD102103,CUST9825,Amit Sharma,amit804@example.com,+918348621567,,Inox Mall,Ahmedabad,2024-12-02,9:00,2024-11-29,premium ,1.0,1099.44,25.0,834.58,Cahs,Failed,Third-Party,B28,4.0,Late arrival,Agent C,False,BKG21716,Screen 1,Family,NEW50,
ORD109143,CUST99234,Ravi Kumar,ravi310@example.com,12345,Hidden Truths,Grand Theatre,Hyderabad,2023-10-25,20:00,2023-10-09,Premium,-1.0,1140.17,5.0,,,Failed,,,6.0,Late arrival,,True,BKG31248,,Combo,NEW50,10.0
ORD107156,CUST57306,Ravi Kumar,ravi831@example.com,+919302809369,Midnight Sonata,Inox Mall,Bengaluru,2025-02-24,11:45,2025-02-23,VIP,4.0,1081.47,15.0,3677.0,Cahs,Failed,third party,"B9,A11,A7,B3",6.0,VIP guest,Agent B,true,BKG79934,Screen 2,Combo,save10,0.0
ORD107600,CUST51014,John Doe,john541@example.com,,Space Riders,Grand Theatre,Delhi,2023-09-24,16:45,2023-09-11,,1.0,818.5,-5.0,859.43,,Paid,Online,B23,-1.0,Cancelled,Agent B,False,BKG74439,,Single,FREESNACK,100.0
ORD104228,CUST95186,Ravi Kumar,ravi27@example.com,12345,Space Riders,Cinepolis Plaza,Delhi,2024-04-21,13:15,2024-04-16,premium ,4.0,1285.15,25.0,3865.45,UPI,,Box Office,"C15,B5,C4,B25",,,Agent A,,BKG80699,,,save10,0.0
ORD104997,CUST86600,,user436@example.com,+916544344723,,Grand Theatre,Kolkata,2024-05-18,14:15,2024-04-29,Premium,0.0,627.75,-5.0,,Online,,third party,,,VIP guest,Agent C,,BKG69812,,Combo,save10,10.0
ORD108504,CUST38795,Priya Singh,priya715@example.com,98765 43210,Midnight Sonata,Regal Cinema,,2020-04-12,19:00,2020-03-14,Regular,-1.0,0.0,5.0,,UPI,Paid,Box Office,,,,Agent A,True,BKG81232,Screen 3,,NEW50,100.0
ORD103727,CUST27065,Ravi Kumar,ravi818@example.com,,Love & Pixels,PVR Phoenix,Ahmedabad,2023-03-08,22:45,2023-02-24,Reguler,3.0,1358.81,10.0,3648.78,Card,Paid,Third-Party,"C21,C3,A2",3.0,Cancelled,Agent C,False,BKG49678,Screen 3,Family,save10,0.0
ORD106479,CUST93716,Priya Singh,priya635@example.com,98765 43210,Final Alarm,Grand Theatre,Hyderabad,2019-05-28,21:30,2019-05-26,premium ,2.0,239.96,25.0,339.93,UPI,Pending,online,"B6,A17",2.0,VIP guest,Agent A,,BKG74011,Screen 2,,NEW50,
ORD106307,CUST27658,,user443@example.com,+919845564208,The Last Frontier,,Ahmedabad,2023-02-14,12:15,2023-02-03,Regular,-1.0,,5.0,,Cahs,Failed,online,,4.0,,,True,BKG37113,Screen 3,Single,save10,50.0
ORD109707,CUST68889,Ravi Kumar,ravi157@example.com,,Space Riders,Regal Cinema,Pune,2019-05-15,16:00,2019-04-26,VIP,4.0,712.85,25.0,2138.56,Cash,Pending,Box Office,"C1,B5,A9,C13",2.0,Late arrival,Agent B,True,BKG21935,Screen 3,Combo,FREESNACK,50.0
ORD109137,CUST93374,John Doe,john244@example.com,98765 43210,The Last Frontier,Cinepolis Plaza,Kolkata,2022-02-16,10:45,2022-02-06,,0.0,170.58,0.0,,Card,,Box Office,,6.0,Cancelled,Agent C,,BKG69845,Screen 1,,save10,200.0
ORD101890,CUST13339,,,+916766734367,House of Tricks,Regal Cinema,Ahmedabad,2025-04-20,15:15,2025-03-22,Premium,,1407.79,,,card,Failed,third party,,6.0,Cancelled,Agent A,False,BKG90258,,Family,,10.0
ORD100550,CUST47271,,user302@example.com,98765 43210,,Grand Theatre,Kolkata,2023-05-23,22:15,2023-04-26,Reguler,,747.98,50.0,,UPI,Paid,,,,Late arrival,Agent C,False,BKG55003,,Combo,FREESNACK,50.0
ORD108715,CUST61027,,user986@example.com,98765 43210,Ocean's Whisper,Regal Cinema,Hyderabad,2021-08-05,21:45,2021-07-24,Premium,3.0,742.32,5.0,2115.61,UPI,,Third-Party,"C25,B6,C11",5.0,VIP guest,Agent B,,BKG11235,Screen 3,Family,FREESNACK,50.0
ORD105181,CUST82842,,user464@example.com,+916885288332,Love & Pixels,Inox Mall,Chennai,2022-09-22,12:30,2022-09-17,,0.0,982.33,5.0,,,Failed,Online,,5.0,,Agent B,False,BKG55779,Screen 1,,,
ORD101898,CUST14016,,user908@example.com,+916250698013,House of Tricks,Inox Mall,Bengaluru,2019-07-10,18:00,2019-06-23,,-1.0,1133.01,10.0,,card,,,,6.0,Cancelled,,true,BKG35263,Screen 1,,FREESNACK,100.0
